"frame","x [nm]","y [nm]","intensity [photon]"
1215,34043.028,3886.45,7067.819
1216,6232.682,12985.428,40434.835
1216,12828.193,4660.147,33267.343
1216,13619.426,6608.798,283352.28
1216,14927.406,9818.089,55001.253
1216,16229.168,8325.927,611312.161
1216,17602.712,6067.278,41611.22
1216,22962.136,7426.617,312831.65
1216,25409.254,14868.84,24757.793
1216,27626.867,7096.96,670885.166
1216,32257.82,1268.821,4012.59
1216,33668.341,3875.381,20205.966
1216,37286.953,4044.823,6960.355
1217,6680.287,13069.054,3346.912
1217,11319.583,15108.176,33242.002
1217,12745.695,4443.882,187795.058
1217,13873.912,6852.726,335037.03
1217,16243.903,8285.83,703359.831
1217,17792.769,6237.591,38419.266
1217,18860.408,1110.168,51119.719
1217,22110.425,13218.422,7530.745
1217,22959.266,7189.247,267070.274
1217,25545.712,2739.135,65799.77
1217,27416.328,6970.047,739782.249
1217,32151.682,1995.772,45583.74
1217,37360.593,4151.843,12086.446
1218,4820.36,5956.65,19795.926
1218,7343.036,13075.376,250517.177
1218,8104.295,4608.346,303178.343
1218,10325.899,8314.695,13025.839
1218,10934.568,14575.452,67992.787
1218,14273.872,6784.249,238228.978
1218,15279.678,8087.898,4677.933
1218,16051.406,8097.077,803848.892
1218,18130.193,6339.894,26657.696
1218,18843.957,968.185,50810.069
1218,21743.539,13324.07,26582.434
1218,23042.808,7395.193,122361.864
1218,25646.819,3529.865,514142.212
1218,27214.213,6637.883,449735.671
1218,32438.227,2518.694,40267.611
1218,33547.085,4263.68,8569.755
1218,37228.389,3777.413,10059.616
1219,7377.269,13049.299,25922.677
1219,8386.285,4492.293,51193.315
1219,10372.645,8362.57,42346.005
1219,11083.723,14998.926,14873.776
1219,14156.338,6841.982,74154.659
1219,16099.506,8691.711,288959.849
1219,18044.796,894.993,49845.791
1219,21675.195,13173.129,216867.852
1219,23267.283,7413.629,334064.085
1219,27194.599,6606.036,402947.028
1219,32299.636,3070.389,140912.195
1219,34993.966,4222.417,35277.747
1219,37103.194,3709.058,28441.304
1220,7358.432,13813.256,163146.761
1220,10399.794,8557.098,3154.603
1220,14108.127,6675.38,70350.663
1220,15517.001,9931.19,25830.62
1220,15804.574,15223.148,38337.806
1220,16106.072,6375.893,431551.247
1220,16449.091,8201.878,506436.836
1220,18025.417,6414.184,36312.87
1220,18146.332,1136.819,49487.808
1220,21730.095,13254.64,20891.6
1220,23195.281,6845.942,17258.245
1220,27334.551,6633.26,936541.01
1220,37267.827,3749.578,11225.549
1221,6208.041,5540.823,17682.417
1221,7571.523,13920.447,17007.371
1221,14328.778,6822.885,31039.963
1221,15254.065,10019.509,52412.474
1221,16080.245,7092.742,33918.45
1221,16511.506,8208.487,54690.157
1221,17791.001,6670.16,31369.888
1221,21909.535,13359.622,8692.521
1221,27330.843,6503.269,1268140.295
1221,35010.723,3718.608,54496.157
1222,6229.705,5782.173,15706.737
1222,7571.588,14358.313,48467.113
1222,8776.993,3929.943,57864.876
1222,11605.559,6089.148,32847.082
1222,14214.815,6808.232,8418.193
1222,15585.314,9982.36,8868.715
1222,16273.81,6819.286,31218.649
1222,17706.344,6622.868,29163.931
1222,18926.12,1903.265,55069.907
1222,22835.43,7376.744,99234.963
1222,27420.038,6403.278,1208516.457
1222,34829.225,3909.92,44717.65
1223,9198.3,3367.052,45595.311
1223,11688.93,5744.838,30273.961
1223,13304.218,8168.001,21766.659
1223,15083.832,10627.89,64777.323
1223,16176.766,14972.656,63863.338
1223,17071.051,8231.965,300358.722
1223,17680.687,6782.988,83306.566
1223,20931.157,13589.287,57132.731
1223,27471.087,6277.946,1427560.135
1224,6375.316,6421.228,23129.066
1224,6504.511,14819.966,27161.682
1224,9035.065,2844.933,25397.855
1224,11583.485,5616.759,26176.722
1224,15299.586,10512.408,59417.31
1224,16290.407,7343.221,58442.026
1224,16735.118,8506.681,558393.904
1224,18721.643,1661.278,36140.012
1224,20277.157,9854.931,85937.927
1224,20721.59,13321.255,63348.949
1224,22719.589,5111.581,58757.839
1224,27585.712,6176.913,1134546.007
1224,29684.281,8391.157,41681.486
1224,36590.042,4060.213,15816.397
1225,4445.438,10017.733,10033.626
1225,5683.37,14907.908,23296.404
1225,9286.019,3400.512,28063.815
1225,11375.589,5720.711,14320.863
1225,13874.558,7369.578,43201.465
1225,15158.864,10265.508,29777.446
1225,15883.558,8984.832,58423.1
1225,17260.957,8050.66,66230.145
1225,18365.235,1775.621,27964.313
1225,20056.282,10075.896,565883.374
1225,20911.774,13360.925,58210.24
1225,22222.024,8375.83,112860.893
1225,27764.566,6344.226,636737.299
1225,36635.205,4429.661,11177.753
1226,4565.344,9944.666,16494.698
1226,5450.408,14772.737,20931.268
1226,9602.263,2966.838,68843.404
1226,11655.108,5623.214,25712.643
1226,14936.395,9595.358,88434.528
1226,16586.738,8539.718,482446.768
1226,18120.119,1913.486,22451.929
1226,20482.232,13695.659,54015.013
1226,21885.562,8262.445,200067.43
1226,27734.121,6426.741,1364366.125
1226,28523.894,14816.412,32199.83
1227,5549.594,14752.903,26191.039
1227,9394.063,2788.92,20733.701
1227,9594.231,14504.61,344897.72
1227,11519.994,5669.168,15078.063
1227,14653.038,9344.696,83147.104
1227,22149.051,8453.45,103540.463
1227,22227.728,13028.678,16653.12
1227,27541.828,6633.498,1247347.505
1228,5934.294,13955.975,48329.781
1228,9576.306,3317.404,30833.338
1228,13331.809,7986.413,32356.773
1228,14775.308,9714.783,64856.029
1228,17917.034,1779.378,9617.723
1228,21707.585,8351.232,362551.401
1228,22331.488,13031.812,22445.204
1228,27261.643,6325.468,1229545.747
1229,5489.817,14198.331,28014.712
1229,9251.877,3636.113,42886.776
1229,10410.219,14570.137,56285.004
1229,13641.35,7728.34,31627.345
1229,14022.272,9583.076,57809.922
1229,15247.699,10767.438,50559.256
1229,15250.655,12198.757,24166.501
1229,15616.162,3869.799,50948.137
1229,18571.865,1319.702,55807.027
1229,20479.545,14003.04,59199.088
1229,21874.904,8346.467,98311.768
1229,22224.366,12791.352,18804.324
1229,23517.103,14137.43,16616.513
1229,26109.799,2983.744,17769.814
1229,27340.939,6206.942,1080021.228
1230,5695.71,13846.876,19169.992
1230,7326.871,2366.899,8154.774
1230,7362.266,6621.239,23334.567
1230,10234.799,14780.89,49715.888
1230,12392.418,4601.222,42074.172
1230,14408.029,9357.53,214334.83
1230,15107.948,11986.302,26170.273
1230,15586.668,4055.967,37740.397
1230,16150.497,5635.617,40546.654
1230,16320.689,7607.288,9948.17
1230,18494.571,1363.755,48390.708
1230,20907.819,13950.795,56240.712
1230,21867.016,12330.853,15401.191
1230,22466.157,8475.152,51455.044
1230,26196.065,2559.907,15471.587
1230,27267.866,6592.93,1193891.926
1230,34417.476,934.27,33816.442
1231,5046.122,14061.998,22158.137
1231,7627.582,6482.885,17842.262
1231,10337.122,13709.316,42451.569
1231,11733.98,6116.659,25940.265
1231,12199.09,9082.399,26506.235
1231,12358.356,4708.094,20570.39
1231,13143.401,7577.051,19532.729
1231,15097.732,12117.533,17112.695
1231,16520.211,5773.53,60873.709
1231,17874.88,1419.157,58445.518
1231,21050.801,14128.208,29429.395
1231,22507.211,8177.675,62130.723
1231,24381.484,14313.617,26594.816
1231,27183.233,6761.635,1361460.385
1231,34182.106,1041.924,125419.575
1231,34479.009,4068.136,28366.034
1232,7333.118,2353.602,335687.841
1232,9900.044,14284.377,33405.347
1232,11852.791,6053.009,38737.894
1232,11877.088,9233.222,17426.267
1232,13099.482,7642.068,45644.759
1232,16124.483,5777.222,230215.607
1232,17449.103,1118.497,38568.168
1232,21022.258,14287.882,37753.017
1232,24876.015,14182.011,130539.111
1232,27170.774,6841.402,1521459.524
1233,7081.35,2606.016,83592.629
1233,8447.374,3854.481,24757.497
1233,11861.957,6144.325,36786.964
1233,12278.933,8717.486,177704.673
1233,12568.93,4491.61,39657.375
1233,15263.031,12272.549,25978.865
1233,15946.239,7104.436,31831.407
1233,16095.889,5560.905,65500.692
1233,24706.703,13989.843,23326.281
1233,27413.164,6912.924,1569476.449
1233,34144.585,919.14,47676.858
1234,7071.151,2647.845,81479.109
1234,9047.655,3508.834,9225.914
1234,11883.412,6166.552,29494.575
1234,12034.571,8311.399,5834.946
1234,12713.992,4363.786,64479.767
1234,15147.665,12170.958,13636.368
1234,15696.03,5037.998,57281.772
1234,16160.736,7483.647,439852.985
1234,17275.106,2313.544,74711.844
1234,18911.79,13837.742,20441.355
1234,21129.621,14310.812,25915.038
1234,24072.593,13230.273,12911.051
1234,24225.764,10680.972,7240.326
1234,27296.96,6882.875,2220280.483
1234,33779.429,4120.243,28259.376
1235,6232.074,11506.01,19292.936
1235,7341.307,2798.702,70513.852
1235,12046.831,5900.376,19116.106
1235,12621.062,4206.087,31360.505
1235,13314.304,9054.707,31668.761
1235,15175.014,11972.627,22343.519
1235,16410.823,7432.789,35394.431
1235,17440.518,1756.235,51954.454
1235,26991.911,6907.232,1493194.377
1235,34402.283,3875.275,32374.506
1236,5924.537,11564.085,25930.981
1236,7288.453,2608.426,98429.845
1236,12018.806,6222.178,35507.455
1236,12593.464,4245.201,39836.429
1236,13379.349,9401.092,37674.17
1236,17782.855,1892.267,36368.14
1236,21562.727,15220.16,23868.487
1236,27146.981,6626.973,1664912.854
1236,34580.116,3692.851,37155.124
1237,7232.27,2410.342,77099.803
1237,8523.247,6619.762,24076.938
1237,12589.429,4232.336,34533.426
1237,15008.41,11520.604,13582.438
1237,16611.643,6955.806,16492.046
1237,21756.614,14441.406,30909.203
1237,26990.298,6703.408,1564780.772
1237,34770.416,3673.558,34000.99
1238,7408.836,2871.077,83462.83
1238,12449.893,9423.086,44538.569
1238,12543.068,4233.576,43053.617
1238,14980.24,11642.088,29792.714
1238,16030.118,6919.91,17847.101
1238,22022.216,14301.347,31756.752
1238,27013.821,6244.105,1360265.752
1238,35117.38,3002.513,33937.974
1239,3168.853,14230.006,25637.583
1239,5966.318,5771.032,15115.427
1239,7420.027,2944.973,81018.2
1239,8482.289,6475.536,17938.761
1239,11829.568,4952.309,17367.855
1239,12206.07,6059.341,34528.112
1239,13319.101,8572.971,24597.422
1239,16319.772,6872.427,27311.369
1239,20819.278,14436.708,27335.889
1239,26862.616,6330.836,1201449.356
1239,33164.31,1648.602,18963.145
1239,35445.354,3367.995,37966.828
1239,36125.375,9222.198,14585.236
1240,1804.025,10195.873,6306.931
1240,2392.096,2026.325,30251.368
1240,2356.402,12685.006,29681.83
1240,2715.764,13974.156,29808.065
1240,5425.647,6338.444,17345.23
1240,5802.371,10685.265,22792.814
1240,7257.628,3227.581,59692.552
1240,8409.886,6202.627,15453.623
1240,11447.251,4552.249,21058.657
1240,11871.385,8629.056,22292.718
1240,12190.293,6053.51,15062.924
1240,13265.002,8467.816,17416.308
1240,15144.345,11705.334,21341.62
1240,16502.582,8715.384,18106.937
1240,26885.825,6449.603,2461079.445
1240,33356.853,1305.233,38165.428
1240,35992.191,9420.924,39297.64
1241,2399.736,2081.987,47923.074
1241,2616.244,12573.223,17133.83
1241,2760.167,13914.022,5581.82
1241,5657.777,6378.383,97387.228
1241,6294.275,3028.534,90395.06
1241,8363.486,6032.003,35815.125
1241,11350.615,9330.547,37475.904
1241,12153.308,8343.042,25087.337
1241,12347.576,6130.155,304878.246
1241,13309.2,8096.121,23418.964
1241,15010.355,11263.98,19390.733
1241,16486.322,8783.439,126983.094
1241,18246.394,4953.569,36883.906
1241,26709.81,6025.085,47015.009
1241,27309.109,14212.664,9569.318
1241,33480.762,1405.363,33448.608
1241,35532.571,1525.819,1891.647
1241,35573.312,9276.575,26859.45
1242,2371.366,3319.566,39564.235
1242,8369.29,5961.996,29354.977
1242,10696.931,10061.027,15024.942
1242,11750.649,8798.415,19397.928
1242,12357.778,3889.914,353967.028
1242,12261.205,6182.926,21736.361
1242,13686.951,7859.369,33125.688
1242,15250.814,10826.885,30031.028
1242,18151.875,5555.31,338790.249
1242,26824.893,6074.451,2207041.084
1242,33597.958,1526.724,38611.51
1242,35578.088,1044.241,81822.225
1242,35707.225,9693.936,28091.932
1243,2174.251,3673.361,17490.411
1243,2219.309,9902.167,11512.221
1243,6002.46,2671.335,332195.22
1243,6140.03,5759.724,25753.58
1243,8318.079,6126.262,79501.327
1243,10568.174,9987.277,15764.298
1243,12123.163,8573.908,50612.54
1243,12317.963,6344.528,35786.026
1243,12412.221,4084.278,4283.416
1243,13720.942,7674.636,41119.591
1243,15239.648,11007.004,18008.721
1243,16270.822,9787.828,170555.125
1243,16892.39,7876.446,17924.925
1243,26963.419,6068.621,2321869.792
1243,28031.355,14062.97,19845.396
1243,33369.481,1283.962,21151.013
1243,35366.988,971.934,107049.394
1243,36038.205,10057.601,33799.913
1244,12115.328,8381.916,26735.359
1244,12447.847,4220.891,47411.022
1244,12436.464,6567.835,29137.417
1244,13635.338,7899.142,34515.632
1244,16212.716,10110.869,52316.748
1244,16976.815,8480.175,15087.258
1244,27111.422,5833.612,1528760.19
1244,33559.135,1635.082,48787.088
1244,35701.436,833.151,137553.631
1244,35817.122,10522.126,30995.973
1245,5698.686,5056.333,26391.289
1245,6178.121,9817.586,18446.005
1245,7343.66,11156.35,16225.252
1245,12467.596,3740.793,196943.495
1245,13719.772,7829.708,21509.641
1245,14078.292,9967.692,53904.651
1245,15253.395,11397.024,31821.632
1245,15971.651,8098.566,32104.086
1245,16382.896,9937.13,29890.174
1245,27114.579,6116.55,1491925.19
1245,28875.246,13935.38,31425.342
1245,33595.936,1480.538,23740.309
1245,36075.881,10341.519,31042.528
1246,5215.73,4539.518,18757.627
1246,6301.142,9676.446,15102.205
1246,7812.263,11034.86,25300.232
1246,12606.876,3723.586,36499.155
1246,13394.211,9226.337,30265.798
1246,14389.928,9607.193,38650.867
1246,15329.04,11722.313,26926.463
1246,16100.9,6750.188,508823.433
1246,26888.5,4734.325,26980.068
1246,27049.714,6250.171,1256419.485
1246,28256.572,14128.592,8978.675
1246,33805.746,1509.89,187001.774
1246,35758.325,1123.362,110359.798
1247,6362.003,2442.035,86032.737
1247,6531.819,9645.92,30004.594
1247,12314.589,8019.293,25295.275
1247,12966.621,3765.95,44222.919
1247,14668.153,9589.107,53446.143
1247,16111.987,6627.985,300506.863
1247,17094.555,10370.59,42301.078
1247,26872.37,6192.723,1449403.327
1247,33950.5,1144.341,34048.277
1247,35898.487,10358.611,23638.936
1248,4792.887,5123.198,170615.442
1248,6149.809,2189.054,69944.332
1248,6540.152,9781.575,21434.871
1248,9350.883,14337.773,8478.776
1248,12700.128,4054.114,27703.485
1248,12968.096,8379.202,25243.178
1248,14026.993,7687.399,35083.205
1248,14341.951,9713.526,62057.091
1248,16500.35,6698.214,1452828.032
1248,23408.645,6533.637,184086.638
1248,26900.25,6392.428,974044.162
1248,28254.549,14297.278,26877.121
1248,34118.443,940.858,31571.669
1248,36004.283,869.237,346088.588
1248,36054.181,10077.339,31842.126
1249,6068.42,1423.386,65750.267
1249,8911.672,14854.194,39728.25
1249,12868.853,4124.263,36278.169
1249,13685.227,7931.61,34635.417
1249,13726.745,8798.567,29334.922
1249,14441.993,9926.081,36426.64
1249,15824.373,7917.593,26614.068
1249,16003.106,6701.441,265276.241
1249,17240.216,10508.426,35556.149
1249,22980.728,6380.226,102990.846
1249,26624.248,6419.698,1521052.584
1249,33787.997,1017.048,41650.557
1249,36198.883,938.809,12633.137
1250,6032.801,1645.33,58970.99
1250,6255.976,10071.54,17586.432
1250,8736.594,14983.607,100994.693
1250,14261.28,7734.61,38500.792
1250,16206.382,6663.678,260293.471
1250,22704.076,6619.502,97328.268
1250,26974.337,6541.88,1354276.191
1250,33699.924,1306.556,27442.22
1250,36771.07,1280.862,258793.126
1251,5823.427,1872.957,57171.89
1251,8730.795,14752.632,47645.811
1251,14210.607,7822.27,33642.885
1251,16496.98,6175.932,201768.648
1251,22211.926,7046.259,141368.803
1251,27166.933,6292.956,1390651.096
1251,33531.866,1126.165,31202.427
1251,36945.481,1444.236,281670.867
1252,5709.223,2227.027,54309.598
1252,8548.353,14846.506,58091.503
1252,14285.235,7980.113,29210.621
1252,15641.039,11974.08,20810.479
1252,16378.251,6091.18,25415.384
1252,17637.437,7618.751,29908.067
1252,19995.04,5196.49,30282.993
1252,22124.342,6766.357,122881.41
1252,27120.671,6458.199,1430666.815
1252,32781.997,8703.508,34537.741
1252,33601.975,1246.469,26630.63
1252,37128.976,953.661,250792.436
1253,5917.573,2520.892,57152.475
1253,8370.333,15231.121,49819.178
1253,12699.775,9167.119,18833.549
1253,13362.586,4193.481,10662.326
1253,14226.126,7979.619,24743.868
1253,15785.021,11895.086,28773.92
1253,16093.932,10378.078,39387.306
1253,17514.755,7676.872,30733.028
1253,20945.858,5494.159,60793.548
1253,22163.485,7307.438,79395.22
1253,27531.418,6478.603,1482746.183
1253,37467.109,1204.771,49118.274
1254,6680.541,9773.424,20626.253
1254,7684.25,14925.222,49432.208
1254,8144.568,4822.696,18294.456
1254,13207.536,4294.478,26360.729
1254,13214.398,8381.396,29758.384
1254,14321.422,7854.459,30726.845
1254,14582.035,10450.296,52059.507
1254,15775.64,11939.114,24227.383
1254,16728.963,7019.235,302430.605
1254,21854.661,6824.327,125522.754
1254,27356.639,6578.253,1318615.053
1254,29384.741,14220.639,19604.876
1255,7860.045,13949.042,41356.808
1255,8031.469,4924.585,25469.301
1255,12909.743,8432.169,14220.74
1255,13533.993,4317.04,23759.747
1255,14541.796,7980.499,20646.987
1255,15188.899,10654.299,58435.638
1255,15695.523,12262.26,23841.971
1255,16515.203,7178.361,288863.582
1255,16751.256,8966.634,27884.315
1255,21330.304,5965.681,52293.163
1255,22173.45,7058.539,118844.723
1255,27595.074,6496.413,1545306.394
1256,3558.067,5699.377,12609.953
1256,6054.743,2128.163,49755.906
1256,7094.691,9830.129,19480.661
1256,7195.443,859.693,7062.352
1256,8239.023,5229.189,99184.411
1256,8727.7,9059.52,16978.081
1256,13276.02,4246.287,22991.479
1256,13621.378,8347.577,28068.51
1256,14405.124,10392.922,38381.906
1256,15534.582,12511.544,6017.619
1256,16811.768,7553.957,205896.181
1256,21208.407,5201.437,66905.363
1256,22340.504,7303.662,55648.677
1256,27240.126,6312.002,2293236.708
1256,29791.97,13827.398,63398.559
1256,36886.575,3849.517,11177.767
1257,968.151,14495.078,20276.981
1257,2000.702,8808.056,2617.3
1257,3662.707,5422.696,11074.946
1257,7029.448,9836.558,18853.079
1257,8095.598,5092.885,172257.569
1257,13303.12,4206.984,29061.319
1257,13459.357,6123.737,4671.578
1257,14254.742,7635.986,24076.747
1257,14487.012,8583.552,31618.53
1257,14626.978,10464.799,36774.661
1257,17157.067,7328.888,261848.864
1257,22590.216,7226.286,73496.123
1257,27390.229,6095.938,1222509.232
1258,7923.007,5143.781,31136.809
1258,13345.642,4261.68,31701.312
1258,14199.155,7478.13,11671.301
1258,14212.611,10788.251,58582.915
1258,15336.151,9009.234,16170.985
1258,17137.952,7322.236,240299.249
1258,17461.883,934.826,311153.842
1258,22375.873,7091.772,61190.39
1258,26949.213,6046.826,1395906.957
1259,7973.123,5101.487,29558.208
1259,13495.357,4220.8,42997.068
1259,14158.887,5649.474,36678.059
1259,15120.721,9276.396,17716.756
1259,17582.049,1195.452,182976.04
1259,19918.791,13176.486,62926.273
1259,21654.339,14711.625,48224.293
1259,26785.18,5954.645,1326373.122
1260,7877.887,5326.104,26659.686
1260,13454.208,4302.953,43729.221
1260,14452.096,11313.25,47109.762
1260,16285.546,10426.093,40931.394
1260,17240.589,7238.907,358017.54
1260,17697.683,1518.405,107213.084
1260,19483.918,12734.7,21014.088
1260,26656.174,5706.775,1517768.85
1260,26715.322,7001.066,84054.612
1261,2413.056,9010.533,40195.438
1261,4835.802,4011.569,20924.473
1261,7789.706,5346.617,28674.632
1261,13553.656,4245.755,19203.226
1261,13585.83,5756.108,51708.075
1261,14578.598,11076.304,44215.153
1261,15314.876,8675.876,16633.187
1261,16225.396,11341.133,7760.329
1261,17735.035,1116.354,958795.61
1261,18200.229,7191.712,8314.928
1261,19560.946,12369.225,70201.988
1261,22170.834,12615.518,19825.604
1261,26314.543,5652.594,812260.414
1261,26722.215,6829.925,17588.282
1261,36412.387,893.434,360298.234
1262,7855.03,10523.129,25257.512
1262,7982.065,5078.097,48660.446
1262,13277.641,4254.661,33096.267
1262,13211.74,5466.682,29209.052
1262,14382.776,10524.476,58732.536
1262,17595.998,1021.33,33988.16
1262,19601.509,11998.831,77322.754
1262,22479.633,12625.693,20995.44
1262,26414.177,5256.008,1156361.271
1262,27541.974,7345.666,39717.756
1263,4907.009,14481.614,23368.897
1263,7676.526,5055.043,20207.49
1263,8603.159,1941.432,16365.701
1263,12435.455,5550.129,38596.698
1263,13532.005,4160.658,34107.148
1263,13948.58,10643.852,3522.631
1263,17480.893,1394.189,365199.417
1263,17931.572,6183.988,833796.62
1263,19095.935,12003.454,70498.354
1263,26591.536,5436.54,1206598.529
1263,27713.529,7549.461,40473.584
1263,36840.162,10205.683,45929.59
1264,7646.001,5123.906,23801.131
1264,8108.717,10299.636,8293.348
1264,12668.901,5445.828,36946.4
1264,13174.927,4193.231,36573.997
1264,16754.431,15011.006,230248.273
1264,17325.654,1622.239,86788.859
1264,17916.17,5825.993,410802.527
1264,18601.581,7623.919,9956.13
1264,18806.859,12365.728,82631.535
1264,22589.987,12780.03,16622.146
1264,26681.404,5546.986,799233.691
1264,32206.951,7620.678,23364.755
1264,36369.748,11089.803,75863.685
1264,36847.348,4643.328,26792.197
1264,37891.011,1064.139,198114.713
1265,862.575,14282.107,29776.336
1265,7620.525,4986.094,17731.397
1265,12148.307,5077.076,33245.139
1265,13186.746,4417.96,32904.083
1265,17543.881,1652.313,542215.572
1265,17709.87,6069.418,186161.694
1265,18699.32,12747.463,92196.404
1265,26814.176,5399.827,1340216.53
1265,28108.673,7965.267,15258.454
1266,819.131,14623.31,52321.779
1266,7483.706,5306.459,35429.627
1266,13132.999,4293.199,26129.271
1266,13896.701,11421.693,41241.588
1266,17809.145,6102.754,369249.166
1266,18913.308,13172.306,163825.479
1266,24333.437,979.245,95935.593
1266,27015.412,5167.97,1549747.62
1266,28411.969,8322.093,38564.043
1267,7149.672,5573.197,29880.074
1267,13085.248,4402.825,34351.924
1267,13992.42,11102.87,73157.989
1267,18006.029,6442.689,254518.308
1267,18623.517,13493.147,57693.793
1267,24146.593,1238.91,93517.896
1267,27065.376,5273.53,1589238.588
1267,28701.554,8086.058,41937.016
1267,36746,5209.064,21028.372
1268,1648.453,6334.409,18382.956
1268,7114.825,5732.563,29165.687
1268,8155.837,9426.243,19457.16
1268,9696.352,12839.609,9898.676
1268,11860.23,5286.227,25986.86
1268,12825.648,4612.983,26585.821
1268,18196.612,6687.75,87842.423
1268,19420.598,13140.697,103463.367
1268,23586.474,1262.496,97543.027
1268,27140.624,5551.883,1082017.003
1268,28545.113,8532.436,41250.291
1268,36290.846,5260.621,19553.564
1269,7204.071,5859.091,34263.395
1269,7905.934,9250.194,30810.443
1269,7851.21,10782.075,9728.05
1269,12805.267,4689.177,35878.268
1269,15566.736,12731.192,13890.323
1269,16388.682,11196.033,28288.25
1269,18447.096,6069.05,91628.094
1269,19027.446,7635.414,36892.389
1269,19607.713,12608.141,54885.864
1269,23316.578,937.982,233607.311
1269,26983.606,5615.382,2862323.13
1269,28279.005,8284.707,21137.079
1269,35029.425,11777.328,10138.206
1269,36326.944,5347.425,140957.488
1269,37763.088,1267.381,12600.427
1270,7284.145,5838.058,26467.539
1270,7996.196,9163.513,27155.841
1270,12699.508,4608.658,355970.947
1270,15698.197,12730.375,27698.326
1270,16720.099,10628.69,51156.689
1270,19085.848,7528.385,7210.683
1270,23586.238,817.732,304036.37
1270,27077.536,5543.395,1087855.013
1270,28530.56,8427.629,34402.744
1270,36401.016,5470.535,23882.845
1270,37854.404,1138.179,15395.469
1271,7133.156,6097.331,23741.487
1271,8151.559,9204.706,28201.377
1271,10199.234,12730.302,20799.734
1271,12072.317,4724.262,41046.823
1271,15674.344,12923.953,16050.623
1271,19212.4,7543.213,18859.618
1271,19347.142,13329.162,29479.829
1271,26888.342,5610.98,1315516.621
1271,28476.833,8936.189,186083.495
1271,35711.038,11548.851,21400.286
1271,36640.864,5538.483,23611.021
1271,37818.707,1056.52,20154.041
1272,1705.883,10923.897,47951.589
1272,3243.785,8664.516,137840.261
1272,7069.196,5803.505,10660.526
1272,8013.787,9466.495,19683.139
1272,12326.389,4732.059,38649.998
1272,15796.831,12881.224,14327.995
1272,16964.095,1405.876,6074.053
1272,18827.057,13344.315,41262.932
1272,19139.329,7653.942,25889.368
1272,26539.774,5155.946,803777.275
1272,29097.214,9134.709,8962.73
1272,38040.46,1063.701,8088.776
1273,2006.212,10991.984,64304.8
1273,2339.43,8569.259,24560.815
1273,7915.786,9551.499,25524.272
1273,12367.579,4798.172,35206.548
1273,14743.773,11524.978,56441.09
1273,15821.414,12913.599,18428.351
1273,16981.894,1361.4,2516.568
1273,17160.62,14760.17,52416.963
1273,18210.654,5874.812,35931.509
1273,18689.677,13642.035,128355.628
1273,19188.316,7637.885,24505.725
1273,21289.426,7604.631,35833.306
1273,22443.201,7287.546,44506.9
1273,23327.82,1321.95,83057.217
1273,26746.482,5301.3,2873345.514
1273,38199.401,975.886,22900.297
1274,1667.29,10839.457,49436.502
1274,1800.636,8094.488,9316.232
1274,2946.147,5996.155,14895.923
1274,7180.299,5410.894,294770.11
1274,7953.774,9464.669,19398.837
1274,12558.576,5011.976,29175.572
1274,14816.972,11205.347,60846.201
1274,16004.85,13146.632,8142.171
1274,17218.378,14696.546,44382.776
1274,19030.96,7323.062,36129.162
1274,18982.122,13827.563,89838.956
1274,21343.243,11880.372,27694.472
1274,21995.109,7091.633,49207.366
1274,23123.584,1091.813,72356.219
1274,26764.643,5217.289,1943154.002
1274,29178.308,9040.551,14374.374
1274,35907.091,11774.652,24514.643
1274,38279.326,997.707,22047.612
1275,1486.95,2160.474,60522.8
1275,1784.416,8253.561,30517.767
1275,1857.524,12206.474,20881.954
1275,6155.454,9512.726,25558.277
1275,8031.603,9328.959,10873.021
1275,12568.873,5150.92,32487.996
1275,16618.867,14374.629,50758.76
1275,19169.235,13760.667,61641.433
1275,19521.514,7439.02,37125.031
1275,21392.022,12179.041,18015.914
1275,22277.462,6252.623,48966.081
1275,22700.764,958.289,62122.201
1275,26563.466,5189.643,1783736.407
1275,29880.529,8888.532,29110.282
1276,1022.85,12393.131,36224.125
1276,1207.959,7781.585,21478.3
1276,5421.211,9866.452,19817.395
1276,8070.894,9506.06,27568.959
1276,12561.86,5236.106,34171.583
1276,16274.211,14416.607,42623.829
1276,19016.46,14363.137,67519.2
1276,19469.219,7544.221,37159.325
1276,21358.17,11980.736,26745.549
1276,22661.578,952.577,78421.306
1276,26441.098,5165.141,1823827.895
1277,5330.037,10813.762,25656.715
1277,7998.442,9341.537,33866.698
1277,12691.469,5219.312,34689.25
1277,14319.669,11180.536,70423.433
1277,18845.018,14313.749,56651.386
1277,19497.302,7609.014,26984.932
1277,21514.61,11955.81,23630.199
1277,26435.806,5099.729,1781888.362
1277,38394.286,1051.35,13530.232
1278,863.811,7720.049,20463.375
1278,8033.634,9461.772,15651.28
1278,12705.741,5133.07,34953.911
1278,18648.654,14749.454,70653.929
1278,19569.098,7500.51,27984.036
1278,21479.366,11915.112,28178.585
1278,22869.279,1151.446,402935.722
1278,26246.541,5059.171,1677882.777
1278,36418.952,5462.813,27807.104
1279,5677.605,10983.214,44614.724
1279,12800.668,4740.758,30982.237
1279,14604.686,11217.062,176600.864
1279,18293.686,4455.929,116310.44
1279,19233.096,15223.529,41092.046
1279,19655.753,7571.116,36166.92
1279,21400.865,12047.128,27041.625
1279,22918.92,1590.558,88615.725
1279,22895.447,13698.094,30957.826
