"frame","x [nm]","y [nm]","intensity [photon]"
2028,14317.76964,11954.16022,34428.62371
2028,18707.57488,6592.30625,33349.79496
2028,21095.73338,17005.35281,22405.29471
2028,21850.65723,8066.32535,200426.17714
2028,21998.08966,19737.05384,34178.46367
2028,22416.96282,14388.69843,13221.50856
2028,22617.73297,21341.26864,8422.25843
2028,24160.42447,10965.6871,102944.17191
2028,24857.3608,8003.11115,33889.32166
2028,30633.50946,22508.39996,8013.4768
2028,31381.62431,18576.04046,119225.50132
2028,33496.99842,6241.33353,18809.72365
2028,39838.56459,6827.97859,29564.68748
2028,39888.98266,1490.40833,19262.73123
2028,41134.04166,10003.14531,6745.48513
2028,47727.40253,15235.90579,45479.78094
2028,48145.63935,3149.6001,31241.66575
2029,2795.30572,2469.1156,36176.98914
2029,8305.47702,14711.66787,7020.00981
2029,10048.72102,10020.72713,5607.46056
2029,18232.99834,6199.83989,38311.7608
2029,22095.13691,20075.36503,49702.61404
2029,22534.05552,14236.16712,28292.95742
2029,22937.57226,8660.45033,176821.68169
2029,23714.96179,12007.25687,65535.50616
2029,24547.99738,7701.71332,34845.25561
2029,31838.37503,18569.54971,43349.15979
2029,39854.10574,8839.41639,22741.4455
2029,47974.63208,15477.19141,20323.68493
2029,50810.77411,15357.27527,45815.09322
2030,2699.41009,2716.06877,24650.17839
2030,9425.97372,9576.03342,8696.17728
2030,12977.62612,12912.99952,18644.73559
2030,18513.53734,6330.79158,36283.02971
2030,22670.21878,14568.38287,17787.64786
2030,22711.39684,20260.22791,49332.76204
2030,23986.9192,9277.28224,197258.11348
2030,24683.52652,12126.48937,98515.49544
2030,27959.73699,24855.06391,14172.15253
2030,31631.42346,18576.06965,14213.6824
2030,32954.2452,5658.26262,16897.80083
2030,33967.27216,18041.53154,16880.87783
2030,39608.40156,9624.87781,21348.21709
2030,39970.70827,11871.05342,25194.25046
2030,48083.82393,14882.92536,19664.89475
2030,48370.02662,2772.22014,2009.20072
2030,51262.20796,16032.14024,30097.54554
2031,2442.41944,3162.18991,28194.78641
2031,10501.42944,9384.97116,30557.10994
2031,10751.32975,4531.37302,180351.86242
2031,16935.72713,23225.28113,195158.31977
2031,18671.97268,6010.04433,33356.30479
2031,23081.15588,20788.44134,183274.09286
2031,23269.24776,9044.16249,428013.78333
2031,23936.20534,11939.00256,39484.8957
2031,31058.99448,15313.40662,13938.67003
2031,32355.61215,5801.088,20778.34261
2031,34282.09154,18410.3447,43829.8429
2031,40108.88936,6477.1568,13941.32209
2031,40126.57508,10074.45562,61753.97547
2031,40634.58851,11893.46864,25807.67699
2031,47976.89355,3168.52778,12504.85327
2031,48580.71909,14809.03982,17456.46927
2031,50773.09976,16513.04501,35964.44401
2032,2120.3677,3395.87496,11818.9379
2032,11118.71542,3917.66917,350205.1667
2032,13257.30977,13055.60908,167635.08045
2032,17743.85059,24443.2211,11172.30701
2032,18674.67513,6051.92148,10629.31441
2032,22752.2832,21450.6877,22699.69217
2032,23268.87416,8353.5501,43380.62448
2032,23456.40541,14770.19194,5260.33392
2032,24578.67064,12121.69122,17621.72224
2032,32143.53333,19249.6551,24389.13496
2032,33931.5671,18336.22761,5698.66281
2032,34367.25723,14053.77911,3327.54482
2032,40157.03409,9351.11528,21865.85949
2032,41050.42751,12370.35438,17475.86539
2032,48886.53494,14670.87053,16588.93242
2032,51541.23569,16421.00919,18691.95063
2032,54249.58132,19097.5404,19496.93697
2033,1526.1924,14141.34675,8813.39566
2033,2198.09442,3593.18825,22706.49478
2033,12199.22794,3464.32578,21787.20733
2033,16277.28043,23017.17003,12314.78149
2033,18963.64814,5629.73938,44081.28667
2033,22614.82722,7072.94928,325358.41545
2033,22522.38395,21508.81167,4970.1779
2033,22735.48589,9141.1792,8530.0255
2033,22755.5689,18751.30282,28914.98453
2033,23220.28152,14738.45439,10610.61013
2033,23850.5243,7788.70675,43531.64502
2033,24867.83199,12793.17876,13862.50069
2033,32124.80079,5205.59602,49300.6272
2033,32733.69733,2093.03862,6425.7498
2033,33988.44339,18339.55164,46784.30745
2033,36499.28342,18999.77754,10591.04724
2033,39924.32161,12325.31064,19488.29875
2033,47790.87459,2492.05088,265378.06293
2033,49065.19443,14802.60601,16800.6055
2033,52369.25063,15983.76566,26549.84193
2033,53833.26054,18439.40218,19235.47479
2034,2570.88387,3184.93475,18426.92831
2034,9756.79672,9614.66564,32098.45737
2034,15095.82813,14644.80513,29682.65572
